male,title_Mr,title_Mrs,title_crew,title_highso,pclass_2,pclass_3,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_T,cabin_U,embarked_Q,embarked_S,Family_Single,Family_Small,Family_Large,Age,Fare,Cabin,FamilySize,Ticket,Survived
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.020494635090094415,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4112489039208318,0.0,0.25,0.2857142857142857,0.05410739813385612,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3987222848553176,0.0,0.0,0.14285714285714285,0.04396587194327397,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,1.0,0.013760683560491965,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2108229988726043,0.0,0.0,0.42857142857142855,0.1434624456306609,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.7494676186897157,0.1,0.0,0.0,0.050748620223090936,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.4738819992484029,0.6000000000000001,0.0,0.0,0.015175789316712771,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.5239884755104598,0.0,0.25,0.0,0.08295447536466788,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.01537917417160685,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.711887761493173,0.20000000000000004,0.0,0.0,0.32179836714362564,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6242014280345735,0.20000000000000004,0.25,0.0,0.41282050681475896,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015712553569072387,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.37366904672428913,0.1,0.0,1.0,0.027049600139910042,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.015712553569072387,
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.2734560942001754,0.0,0.25,0.2857142857142857,0.020494635090094415,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.015216388212891242,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6617812852311161,0.0,0.0,0.2857142857142857,0.0535706338814965,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3721801035613681,0.20000000000000004,0.0,0.0,0.029757819776815374,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.0,0.015216388212891242,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5051985469121885,0.0,0.0,0.2857142857142857,0.029473237129564348,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.44882876111737446,0.0,0.0,0.0,0.025374310111545468,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.17324314167606164,0.0,0.0,0.0,0.12687155055772734,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.051822148727810165,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2609294751346612,0.1,0.0,0.0,0.012678957201736696,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.01537917417160685,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.48640861831391713,0.1,0.25,0.2857142857142857,0.13913573538264068,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.24840285606914697,0.0,0.0,0.0,0.015330377421392339,
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7995740949517726,0.1,0.25,0.0,0.14687821814567664,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.24840285606914697,0.0,0.0,0.0,0.014102260811993537,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.22334961793811853,0.20000000000000004,0.0,0.0,0.025374310111545468,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.599148189903545,0.1,0.25,0.2857142857142857,0.20772776566317125,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6868345233621446,0.0,0.0,0.0,0.05410739813385612,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5615683327070025,0.20000000000000004,0.0,0.0,0.05855610025741262,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5615683327070025,0.20000000000000004,0.25,0.0,0.2625265161540666,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015395374692678068,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3721801035613681,0.30000000000000004,0.0,0.2857142857142857,0.04577135170121086,
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.5114618564449456,0.1,0.25,0.0,0.10122885832000206,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2734560942001754,0.0,0.0,0.42857142857142855,0.04098927018018883,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5239884755104598,0.20000000000000004,0.0,0.0,0.06343577527886367,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3611424276587749,0.1,0.0,0.0,0.050748620223090936,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3721801035613681,0.1,0.0,0.0,0.028212719478023115,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.009394964299135665,0.30000000000000004,0.0,0.2857142857142857,0.05416439273810667,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.24840285606914697,0.0,0.0,1.0,0.015468569817999833,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.33608918952774647,0.1,0.25,0.0,0.26697521827762305,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.01820118783001242,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4049855943880747,0.0,0.0,0.0,0.018542765081513996,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.014736618564782174,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.42857142857142855,0.015126992566498259,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3486158085932607,0.0,0.0,0.0,0.015712553569072387,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.23587623700363275,0.0,0.0,0.0,0.025374310111545468,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.015175789316712771,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.4550920706501316,0.1,0.0,0.0,0.033962538149299316,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.015330377421392339,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3611424276587749,0.20000000000000004,0.0,0.0,0.044893010197349675,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0103970938243768,0.20000000000000004,0.0,0.0,0.023780217875537836,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.37366904672428913,0.0,0.0,0.2857142857142857,0.024861944234293106,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.0,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.014736618564782174,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.14285714285714285,0.015712553569072387,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2108229988726043,0.0,0.0,0.0,0.016908073949327893,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5740949517725167,0.0,0.25,0.0,0.1468620176246054,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.32356257046223225,0.1,0.25,0.0,0.26697521827762305,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.3721801035613681,0.1,0.0,0.0,0.030253985132996517,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.014102260811993537,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.24840285606914697,0.1,0.0,0.0,0.050748620223090936,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3486158085932607,0.0,0.0,0.2857142857142857,0.020494635090094415,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.49893523737943135,0.1,0.0,0.0,0.050748620223090936,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.37366904672428913,0.1,0.0,0.2857142857142857,0.04098927018018883,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2734560942001754,0.0,0.0,0.2857142857142857,0.020494635090094415,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,0.0,0.016908073949327893,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.007265439057998245,0.20000000000000004,0.0,1.0,0.026887009368195294,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11061004634849055,0.20000000000000004,0.0,0.0,0.029757819776815374,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.02292371288989102,0.20000000000000004,0.0,0.0,0.039452172548431745,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.44882876111737446,0.0,0.0,0.2857142857142857,0.014151057562208049,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,1.0,0.014151057562208049,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2985093323312038,0.1,0.25,0.0,0.16057390443488287,
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3721801035613681,0.0,0.5,0.0,0.014110458666029575,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.015712553569072387,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.07729405233978466,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.013565496559633922,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.014110458666029575,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6617812852311161,0.20000000000000004,0.25,0.0,0.15977676072337862,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.44882876111737446,0.0,0.0,0.0,0.018542765081513996,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.015411575213749286,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0103970938243768,0.30000000000000004,0.0,1.0,0.08115719346076702,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3721801035613681,0.20000000000000004,0.0,0.0,0.04231498029001666,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.37366904672428913,0.0,0.0,0.0,0.08881008539040913,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3611424276587749,0.0,0.0,0.0,0.015330377421392339,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3987222848553176,0.0,0.0,0.0,0.015175789316712771,
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3721801035613681,0.0,0.25,0.0,0.02936744577509929,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.536515094575974,0.1,0.0,0.5714285714285714,0.04098927018018883,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.016908073949327893,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7995740949517726,0.20000000000000004,0.25,0.0,0.051822148727810165,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.37366904672428913,0.30000000000000004,0.5,0.0,0.29580589980036276,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.008267568583239383,0.1,0.0,0.0,0.018249984580226933,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.6868345233621446,0.20000000000000004,0.25,0.0,0.18249984580226933,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5615683327070025,0.1,0.0,0.0,0.027537567642055148,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.0,0.016908073949327893,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2734560942001754,0.0,0.0,0.0,0.014102260811993537,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.2857142857142857,0.014785415314996686,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.4613553801828887,0.0,0.0,0.0,0.015126992566498259,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6868345233621446,0.0,0.25,0.2857142857142857,0.2647385704347907,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2108229988726043,0.0,0.0,0.42857142857142855,0.015094396337354966,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.711887761493173,0.1,0.25,0.2857142857142857,0.2859895551532101,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.23587623700363275,0.0,0.0,0.0,0.020494635090094415,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.015330377421392339,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2734560942001754,0.20000000000000004,0.0,0.2857142857142857,0.061483905270283246,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.015175789316712771,
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.311035951396718,0.0,0.5,0.0,0.014110458666029575,
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.32356257046223225,0.0,0.25,0.0,0.025374310111545468,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4112489039208318,0.0,0.0,0.0,0.051822148727810165,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.48640861831391713,0.0,0.0,0.0,0.41250332793836464,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28598271326568964,0.0,0.0,1.0,0.013760683560491965,
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.1481899035450332,0.30000000000000004,0.25,0.0,0.07612293033463641,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5740949517725167,0.0,0.0,0.2857142857142857,0.15458810467956932,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3611424276587749,0.1,0.0,0.0,0.050748620223090936,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.025374310111545468,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.599148189903545,0.20000000000000004,0.0,0.2857142857142857,0.07173122281533045,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.48640861831391713,0.0,0.25,0.2857142857142857,0.057970539254838485,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.014102260811993537,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.23587623700363275,0.20000000000000004,0.0,0.0,0.030725752114070404,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.015411575213749286,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.37366904672428913,0.0,0.25,0.0,0.050748620223090936,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3987222848553176,0.0,0.0,0.0,0.025374310111545468,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.48640861831391713,0.20000000000000004,0.0,0.0,0.014110458666029575,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.2857142857142857,0.061483905270283246,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.014110458666029575,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.2857142857142857,0.020494635090094415,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3987222848553176,0.0,0.0,0.0,0.014793613169032724,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3721801035613681,1.0,0.0,0.2857142857142857,0.13575255909676825,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7244143805586872,0.1,0.75,0.2857142857142857,1.0,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.3721801035613681,0.20000000000000004,0.0,0.2857142857142857,0.028302115124416098,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.19829637980709008,0.0,0.0,0.0,0.014931805565640218,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.025374310111545468,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4738819992484029,0.0,0.0,0.0,0.014110458666029575,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.026350245115835676,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.38619566578980336,0.0,0.0,0.42857142857142855,0.04098927018018883,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5615683327070025,0.1,0.5,0.2857142857142857,0.12366716556464086,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.311035951396718,0.0,0.0,0.42857142857142855,0.020494635090094415,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.22334961793811853,0.0,0.0,0.42857142857142855,0.1434624456306609,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.6116748089690592,0.30000000000000004,0.0,0.0,0.12687155055772734,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.30000000000000004,0.0,0.2857142857142857,0.04015972542654215,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.6242014280345735,0.0,0.25,0.0,0.050748620223090936,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.7369409996242015,0.20000000000000004,0.25,0.0,0.10048070654571319,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.01537917417160685,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.37366904672428913,0.1,0.0,0.0,0.030351578633425542,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.17950645120881875,1.0,0.0,0.2857142857142857,0.13575255909676825,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2985093323312038,0.20000000000000004,0.0,1.0,0.07222738817151159,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.38619566578980336,0.0,0.0,0.2857142857142857,0.04098927018018883,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.33608918952774647,0.0,0.0,0.0,0.016908073949327893,
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.311035951396718,0.1,0.25,0.0,0.1082149914547131,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3721801035613681,1.0,0.0,0.2857142857142857,0.13575255909676825,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3721801035613681,0.1,0.0,0.0,0.028220722145058292,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2734560942001754,0.0,0.0,0.0,0.07746484096553544,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5615683327070025,0.1,0.0,0.0,0.11594107850967697,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3611424276587749,0.0,0.0,1.0,0.027049600139910042,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2609294751346612,0.1,0.0,0.0,0.022446505098674838,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.38619566578980336,0.0,0.5,0.0,0.2625265161540666,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.6116748089690592,0.0,0.75,0.0,0.0,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5490417136414882,0.0,0.0,0.0,0.025374310111545468,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6743079042966303,0.20000000000000004,0.25,0.0,0.15977676072337862,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5615683327070025,0.0,0.0,0.2857142857142857,0.5121218935012878,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2734560942001754,0.20000000000000004,0.0,0.0,0.016908073949327893,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.022446505098674838,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.6868345233621446,0.0,0.25,0.0,0.09759350042902103,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.06050357008643368,0.6000000000000001,0.0,0.0,0.06126431989431795,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.015126992566498259,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.32356257046223225,0.0,0.0,0.0,0.01537917417160685,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,0.0,0.028302115124416098,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.23587623700363275,0.1,0.0,0.0,0.031425107138144774,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.3721801035613681,0.0,0.0,1.0,0.025130326360472913,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.2985093323312038,0.30000000000000004,0.0,0.0,0.12687155055772734,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.2985093323312038,0.0,0.0,0.0,0.015175789316712771,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.711887761493173,0.0,0.0,0.0,0.025374310111545468,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2609294751346612,0.0,0.0,0.0,0.015126992566498259,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.07303018915194788,0.4,0.0,0.0,0.04113566043083236,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.28598271326568964,0.0,0.25,0.0,0.18249984580226933,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.6367280471000877,0.1,0.25,0.2857142857142857,0.07690367833806856,
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.16071652261054742,0.20000000000000004,0.0,0.2857142857142857,0.03952536767375352,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5866215708380309,0.0,0.0,0.2857142857142857,0.020494635090094415,
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3611424276587749,0.4,0.0,0.0,0.04298993693898376,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.22334961793811853,0.1,0.25,0.0,0.11711220051482524,
